JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus Pilihan,X1,X2,X3,X5,X6,X7,X8,X9,XT
1,0,394,93,6,10,5,158,86.38,1,10.9,10.8,1.0,10.8,10.8,10.8,10.8,11.3,77.1
0,0,429,93,6,22,28,259,83.43,1,10.6,10.4,1.0,10.4,10.4,10.4,10.4,11.3,75.0
0,1,450,93,6,10,8,238,83.17,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.9
0,1,678,93,6,4,10,156,87.32,0,10.6,10.9,1.0,10.9,10.9,10.9,10.9,11.3,77.5
1,0,358,19,6,14,7,190,84.57,1,10.5,10.6,1.0,10.6,10.6,10.6,10.6,9.4,73.8
0,0,204,61,6,14,15,69,83.48,1,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.6,74.3
0,1,433,19,6,14,28,130,86.45,1,11.0,10.8,1.0,10.8,10.8,10.8,10.8,9.4,75.4
0,0,388,61,6,7,11,47,84.19,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.9
0,0,626,61,6,9,10,54,81.75,0,10.6,10.2,1.0,10.2,10.2,10.2,10.2,10.6,73.3
1,1,25,16,6,14,24,307,83.51,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.3
0,0,340,19,6,4,8,143,84.9,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,9.4,74.2
0,0,420,30,6,13,14,219,80.96,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
0,0,429,93,6,4,5,109,83.67,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.1
0,1,5,58,6,25,3,125,84.0,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
1,1,477,19,6,21,28,149,88.41,0,11.1,11.1,1.0,11.1,11.1,11.1,11.1,9.4,76.8
1,0,396,19,6,9,4,62,84.54,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,9.4,73.9
1,0,322,37,6,17,4,188,81.85,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.9
1,0,19,93,6,8,13,131,83.93,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.4
0,0,707,66,12,4,10,21,81.5,0,10.7,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.1
0,0,411,19,6,14,16,64,83.98,1,10.5,10.5,1.0,10.5,10.5,10.5,10.5,9.4,73.4
1,0,362,72,4,17,15,106,81.68,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.9
0,0,179,58,6,9,25,248,84.67,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,6.3,70.9
0,1,638,74,4,3,1,49,77.78,0,10.8,9.7,1.0,9.7,9.7,9.7,9.7,7.5,67.9
0,0,429,93,6,5,10,109,83.91,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.3
0,0,394,93,6,10,5,158,86.88,1,11.0,10.9,1.0,10.9,10.9,10.9,10.9,11.3,77.6
0,0,459,19,6,22,1,171,81.36,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,9.4,70.4
0,0,459,19,6,10,1,171,81.4,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,9.4,70.4
1,0,805,67,6,25,3,8,85.41,0,10.2,10.7,1.0,10.7,10.7,10.7,10.7,7.5,72.1
0,0,602,93,6,10,4,97,84.6,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.9
1,1,477,19,6,27,28,149,84.21,0,10.5,10.5,1.1,10.5,10.5,10.5,10.5,9.4,73.6
0,0,711,61,6,4,28,153,82.74,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.9
0,1,177,61,6,21,28,236,87.61,0,11.1,11.0,1.0,11.0,11.0,11.0,11.0,10.6,77.5
1,0,251,11,6,27,9,107,83.15,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.0
0,1,472,93,6,8,28,187,82.27,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.1
0,1,267,48,19,3,27,71,83.46,0,10.6,10.4,1.1,10.4,10.4,10.4,10.4,7.5,71.3
0,0,608,67,6,10,28,157,82.65,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.5
1,0,419,25,6,27,1,318,84.05,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,7.5,70.7
1,1,321,58,6,27,15,143,81.78,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,6.3,68.7
0,0,541,74,4,9,3,29,82.53,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.5
0,0,347,67,6,21,28,158,80.8,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,6.3,67.9
1,1,634,0,0,25,20,55,86.34,0,10.1,10.8,1.0,10.8,10.8,10.8,10.8,7.5,72.6
1,0,427,59,6,27,9,179,83.61,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.3
0,0,394,93,6,10,5,158,87.38,1,11.0,10.9,1.0,10.9,10.9,10.9,10.9,11.3,77.9
0,0,429,93,6,5,9,34,83.19,1,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.7
0,0,389,57,6,9,1,285,78.83,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,66.7
0,0,256,30,6,9,25,193,80.21,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.8
1,0,46,16,6,17,4,153,82.53,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.5
0,0,288,15,6,14,7,160,85.2,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.0,75.2
0,1,226,21,6,22,8,107,80.2,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.8
0,1,226,21,6,10,6,107,80.92,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,0,270,37,6,4,15,179,83.77,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.5
0,1,226,21,6,17,22,107,79.8,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.5
0,0,173,15,6,9,14,298,88.13,1,11.1,11.0,1.0,11.0,11.0,11.0,11.0,10.0,77.2
0,1,450,93,6,4,21,238,84.86,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,11.3,76.1
0,1,652,19,6,15,10,193,90.78,1,10.8,11.3,1.0,11.3,11.3,11.3,11.3,9.4,77.9
0,0,42,61,6,6,15,94,85.29,1,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.7
0,0,219,3,6,7,28,264,80.64,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.0
0,1,673,3,6,27,24,72,80.17,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.7
0,0,479,91,2,9,28,205,78.98,0,9.8,9.9,1.0,9.9,9.9,9.9,9.9,7.5,67.7
0,1,406,19,6,6,3,82,80.52,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,9.4,70.8
0,1,578,16,6,22,13,45,83.88,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
0,0,562,61,6,14,12,35,83.89,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.7
1,0,690,93,6,10,28,137,81.22,0,10.5,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.5
0,1,338,93,6,14,20,106,83.98,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.3
0,0,388,61,6,4,10,44,86.38,2,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.5
0,0,373,9,6,9,3,193,79.28,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.1
0,0,595,67,6,21,1,104,85.91,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,7.5,73.0
0,0,344,67,6,10,28,161,81.33,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.6
1,1,35,70,6,22,11,213,82.85,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.8
0,1,35,70,6,11,8,213,83.64,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
0,0,695,19,6,10,4,128,81.81,0,10.6,10.2,1.0,10.2,10.2,10.2,10.2,9.4,72.1
0,0,388,61,6,9,27,44,84.16,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.8
0,0,715,61,6,10,6,116,82.16,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.5
1,0,652,19,6,4,10,193,86.02,0,10.6,10.8,1.0,10.8,10.8,10.8,10.8,9.4,74.7
1,0,310,61,6,4,13,143,86.72,1,11.0,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.8
0,1,406,19,6,1,28,82,81.76,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,70.8
1,0,420,30,6,3,1,219,80.61,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.0
0,1,204,61,6,11,17,76,84.43,0,10.5,10.6,1.0,10.6,10.6,10.6,10.6,10.6,74.9
0,0,219,3,6,7,28,264,79.57,0,10.1,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.3
0,0,695,19,6,25,6,128,84.25,0,10.1,10.5,1.0,10.5,10.5,10.5,10.5,9.4,73.1
0,0,388,61,6,6,4,44,85.29,1,10.7,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.7
1,0,429,93,6,9,28,259,81.72,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.7
0,0,162,15,6,6,11,237,85.1,1,10.9,10.6,1.0,10.6,10.6,10.6,10.6,10.0,75.0
0,0,548,67,6,9,27,96,88.69,1,11.2,11.1,1.0,11.1,11.1,11.1,11.1,7.5,75.1
1,0,346,92,2,25,28,150,81.71,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.8
0,0,299,47,7,9,1,167,81.61,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,68.7
0,0,429,93,6,9,28,259,82.19,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.1
0,0,429,93,6,5,1,109,83.04,1,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,73.7
0,0,177,61,6,25,9,236,85.27,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.8
0,0,131,17,7,13,11,142,78.46,0,9.7,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.2
1,0,690,93,6,10,24,127,81.06,0,9.7,10.1,1.0,10.1,10.1,10.1,10.1,11.3,72.6
0,0,517,19,6,10,1,66,79.04,0,9.9,9.9,1.0,9.9,9.9,9.9,9.9,9.4,68.7
1,0,682,15,6,27,13,32,81.22,0,9.9,10.2,1.0,10.2,10.2,10.2,10.2,10.0,71.7
0,0,487,59,6,13,21,177,83.93,0,10.6,10.5,1.1,10.5,10.5,10.5,10.5,7.5,71.7
0,1,57,93,6,21,11,68,80.39,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.6
0,1,368,15,6,9,28,76,83.3,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.6
0,1,184,61,6,21,13,24,83.87,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.7
0,0,110,61,6,14,28,26,81.23,1,10.3,10.2,1.0,10.2,10.2,10.2,10.2,10.6,72.7
0,0,10,15,6,17,28,136,79.88,1,10.1,10.0,1.0,10.0,10.0,10.0,10.0,10.0,71.0
0,1,132,17,7,22,15,123,78.39,0,9.9,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.4
1,1,444,19,6,22,28,240,89.22,1,11.2,11.2,1.0,11.2,11.2,11.2,11.2,9.4,77.4
0,0,58,27,3,14,9,106,84.04,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
0,1,162,15,6,3,8,237,83.64,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.0,73.9
0,0,682,15,6,27,5,32,82.34,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,10.0,73.0
1,0,467,76,4,4,10,142,83.26,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.0
0,1,157,21,6,11,17,151,84.41,0,10.6,10.6,1.0,10.6,10.6,10.6,10.6,7.5,71.9
1,0,450,93,6,17,22,224,84.56,1,10.6,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.7
0,1,162,15,6,4,6,237,83.44,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.7
0,1,0,68,6,20,3,191,83.55,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.3
0,1,358,19,6,4,10,136,81.7,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.8
0,1,150,79,20,9,10,68,79.97,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.6
0,1,348,19,6,27,21,184,79.71,0,10.1,10.0,1.1,10.0,10.0,10.0,10.0,9.4,70.4
0,0,388,61,6,10,11,44,84.91,0,10.7,10.6,1.1,10.6,10.6,10.6,10.6,10.6,75.5
1,1,57,93,6,1,3,68,82.99,0,10.5,10.4,1.1,10.4,10.4,10.4,10.4,11.3,74.6
0,0,450,93,6,10,21,238,82.91,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.6
1,0,256,30,6,10,4,142,80.14,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.7
0,1,365,19,6,16,1,195,84.26,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,9.4,72.6
0,0,57,93,6,9,6,121,80.22,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.5
0,0,102,70,6,15,11,27,81.14,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
0,0,50,50,6,14,9,150,85.52,1,10.8,10.7,1.0,10.7,10.7,10.7,10.7,7.5,72.7
0,0,712,61,6,15,13,63,80.9,0,11.1,10.1,1.0,10.1,10.1,10.1,10.1,10.6,73.3
0,1,173,15,6,10,28,124,86.09,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.0,75.7
0,1,338,93,6,5,3,106,83.35,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.9
0,0,593,61,6,6,5,23,82.36,0,10.2,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.3
1,0,44,17,7,21,13,188,85.27,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,7.5,72.6
0,1,57,93,6,9,7,68,81.62,0,10.5,10.2,1.1,10.2,10.2,10.2,10.2,11.3,73.8
0,0,157,21,6,10,28,151,83.08,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.8
1,0,34,61,6,10,6,160,82.31,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.5
1,0,167,18,6,1,27,133,78.45,0,9.9,9.8,1.0,9.8,9.8,9.8,9.8,7.5,66.4
0,0,326,9,6,3,1,177,79.56,0,10.1,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.3
1,0,593,61,6,27,3,53,81.67,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,10.6,73.0
0,0,593,61,6,4,6,23,81.17,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,10.6,72.5
1,0,645,15,6,6,10,153,90.08,1,10.1,11.3,1.0,11.3,11.3,11.3,11.3,10.0,77.5
0,0,223,30,6,1,3,162,83.25,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.0
0,0,247,15,6,10,11,185,87.69,1,11.1,11.0,1.0,11.0,11.0,11.0,11.0,10.0,76.9
1,0,173,15,6,10,4,124,84.42,0,10.7,10.6,1.1,10.6,10.6,10.6,10.6,10.0,74.5
0,0,436,82,11,3,27,55,76.94,0,9.7,9.6,1.0,9.6,9.6,9.6,9.6,7.5,66.3
0,1,57,93,6,10,6,121,81.6,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.5
1,1,365,19,6,27,25,195,83.31,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,9.4,73.0
0,1,713,16,6,6,3,14,86.5,0,10.5,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.1
0,1,336,19,6,1,28,215,82.4,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,9.4,71.4
0,0,336,19,6,4,13,148,78.13,0,9.9,9.8,1.0,9.8,9.8,9.8,9.8,9.4,69.1
0,1,57,93,6,10,6,121,80.59,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,11.3,72.8
0,0,237,61,6,4,1,65,79.72,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,10.6,70.5
0,1,239,11,6,17,28,141,80.8,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,0,645,15,6,10,5,114,79.5,0,10.3,9.9,1.0,9.9,9.9,9.9,9.9,10.0,71.0
0,0,429,93,6,21,28,259,84.64,1,10.8,10.6,1.0,10.6,10.6,10.6,10.6,11.3,76.0
0,0,0,68,6,14,11,191,83.67,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
0,1,593,61,6,10,27,53,84.52,0,10.6,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.1
1,0,452,19,6,5,10,182,81.8,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.8
0,0,726,91,2,10,6,165,83.63,0,10.3,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.1
0,0,258,15,6,14,28,188,82.99,1,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.4
0,1,57,93,6,21,10,121,86.58,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,11.3,77.3
0,0,160,9,6,8,20,169,79.32,2,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.1
0,0,115,93,6,14,7,107,84.86,1,10.8,10.6,1.0,10.6,10.6,10.6,10.6,11.3,76.0
0,1,57,93,6,10,4,121,84.7,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.9
0,1,471,19,6,9,7,168,87.16,0,11.1,10.9,1.1,10.9,10.9,10.9,10.9,9.4,76.0
0,1,188,11,6,10,6,57,81.7,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.8
0,1,484,59,6,10,4,119,83.98,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
1,1,6,59,6,10,4,40,80.85,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.2
0,0,92,15,6,15,4,48,90.04,1,11.2,11.3,1.0,11.3,11.3,11.3,11.3,10.0,78.5
0,1,365,19,6,9,20,195,81.35,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.5
0,0,273,61,6,15,4,132,85.61,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.0
1,1,153,3,6,6,11,78,86.59,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.6
0,1,450,93,6,4,10,224,85.78,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.7
1,0,595,67,6,11,13,98,82.95,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.8
0,1,358,19,6,1,8,190,83.66,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,9.4,72.2
0,0,19,93,6,15,10,131,84.03,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.5
0,0,416,70,6,10,6,218,80.76,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.2
0,0,472,93,6,16,7,187,81.87,1,10.4,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.8
0,0,452,19,6,27,14,307,81.1,0,10.3,10.1,1.1,10.1,10.1,10.1,10.1,9.4,71.4
0,0,272,15,6,16,9,138,81.98,1,10.5,10.2,1.0,10.2,10.2,10.2,10.2,10.0,72.7
0,1,272,15,6,13,21,138,86.76,0,11.1,10.8,1.0,10.8,10.8,10.8,10.8,10.0,76.3
1,1,311,21,6,17,8,150,84.34,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.8
0,1,642,65,6,4,5,157,81.71,0,10.6,10.2,1.0,10.2,10.2,10.2,10.2,10.0,72.7
0,1,0,68,6,14,28,191,84.13,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
0,1,543,61,6,13,28,76,85.43,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.8
1,0,173,15,6,6,8,124,84.01,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.1
0,0,595,67,6,7,9,104,82.11,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.2
0,1,157,21,6,9,28,240,86.69,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.6
0,1,311,21,6,10,28,150,84.02,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
0,1,711,61,6,1,6,71,81.4,0,10.6,10.2,1.0,10.2,10.2,10.2,10.2,10.6,73.9
0,0,128,17,7,9,7,113,80.13,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.7
0,1,166,4,6,25,28,190,78.04,0,9.9,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.1
0,1,766,19,6,10,28,115,83.27,0,9.9,10.4,1.1,10.4,10.4,10.4,10.4,9.4,72.3
0,1,716,61,6,27,28,57,81.16,0,9.9,10.1,1.0,10.1,10.1,10.1,10.1,10.6,72.2
0,1,268,30,6,1,28,152,82.54,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,69.5
0,0,133,17,7,11,3,106,77.14,0,9.7,9.6,1.0,9.6,9.6,9.6,9.6,7.5,66.4
0,1,795,37,6,5,4,89,82.45,0,9.7,10.3,1.0,10.3,10.3,10.3,10.3,7.5,69.7
0,1,678,93,6,15,20,143,81.57,0,9.7,10.2,1.0,10.2,10.2,10.2,10.2,11.3,72.9
0,0,465,93,6,11,28,129,80.3,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.5
0,0,37,19,6,9,7,161,76.55,0,9.8,9.6,1.0,9.6,9.6,9.6,9.6,9.4,68.0
0,0,236,37,6,7,9,120,77.48,0,9.7,9.7,1.0,9.7,9.7,9.7,9.7,7.5,66.6
0,1,363,67,6,5,8,104,78.78,0,10.0,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.7
0,1,34,61,6,21,7,204,82.67,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.8
0,0,691,19,6,25,10,67,85.95,0,10.5,10.7,1.0,10.7,10.7,10.7,10.7,9.4,74.6
1,0,378,33,13,25,10,149,76.17,0,9.8,9.5,1.0,9.5,9.5,9.5,9.5,7.5,65.9
0,1,308,15,6,9,20,105,81.21,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,10.0,72.1
0,1,19,93,6,8,11,22,85.54,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.6
0,0,556,61,6,6,13,52,84.15,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.9
1,0,181,30,6,16,28,162,84.89,1,10.6,10.6,1.0,10.6,10.6,10.6,10.6,7.5,72.2
0,1,19,93,6,4,5,131,83.43,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,11.3,75.0
0,0,223,30,6,3,28,162,81.68,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.8
0,1,771,93,6,21,4,63,87.43,0,10.2,10.9,1.0,10.9,10.9,10.9,10.9,11.3,77.1
0,1,167,18,6,9,25,159,81.29,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.5
0,1,34,61,6,10,28,204,82.38,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.5
0,1,441,76,4,9,1,108,84.57,0,10.6,10.6,1.0,10.6,10.6,10.6,10.6,7.5,71.0
0,1,338,93,6,6,3,106,83.17,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.7
0,1,19,93,6,3,1,136,81.97,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.9
0,1,245,61,6,17,5,82,85.33,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.7
0,1,19,93,6,14,21,136,83.4,0,10.7,10.4,1.1,10.4,10.4,10.4,10.4,11.3,75.2
0,0,487,59,6,10,28,174,82.37,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.4
0,0,363,67,6,25,28,76,81.69,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.9
0,1,792,61,6,4,9,30,83.03,0,10.3,10.4,1.1,10.4,10.4,10.4,10.4,10.6,73.9
0,1,365,19,6,14,20,195,84.11,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,9.4,73.5
0,0,319,50,6,7,28,157,80.82,0,10.0,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.0
0,0,206,11,6,5,15,104,83.13,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.9
0,0,487,59,6,5,28,174,84.03,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
0,0,401,60,2,6,10,87,79.9,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,6.3,67.2
0,0,145,71,6,9,28,110,80.95,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,1,190,4,6,16,7,240,78.21,0,9.7,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.0
0,0,344,67,6,13,11,161,80.85,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,0,452,19,6,25,28,307,82.31,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.4
1,0,799,9,6,25,28,126,80.62,0,10.6,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.5
0,0,458,70,6,4,8,240,80.89,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,0,212,4,6,4,15,163,83.97,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.7
1,1,695,19,6,25,10,128,85.29,0,10.7,10.7,1.0,10.7,10.7,10.7,10.7,9.4,74.4
0,0,574,61,6,16,25,20,82.88,1,10.4,10.4,1.0,10.4,10.4,10.4,10.4,10.6,73.8
1,1,659,30,6,1,3,92,79.33,0,10.6,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.7
1,1,690,93,6,10,11,137,81.17,0,10.6,10.1,1.0,10.1,10.1,10.1,10.1,11.3,73.6
1,0,247,15,6,4,5,185,84.06,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.1
1,1,673,3,6,24,28,36,76.74,0,10.5,9.6,1.0,9.6,9.6,9.6,9.6,7.5,67.0
1,0,439,93,6,6,28,184,83.12,1,10.6,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.8
0,1,795,37,6,5,4,89,81.2,0,10.6,10.2,1.0,10.2,10.2,10.2,10.2,6.3,68.6
0,0,473,76,4,8,13,176,81.0,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,6.3,68.2
1,0,120,11,6,3,1,16,80.97,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.2
1,1,365,19,6,9,28,195,80.98,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.1
1,1,439,93,6,4,5,177,82.6,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.3
1,1,308,15,6,10,1,108,80.99,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,10.0,70.8
